ID	Stromal_score	Immune_score	ESTIMATE_score	CancerType
TCGA-XF-AAMX-01	-628.5020492	-326.653904	-955.1559532	BLCA
TCGA-XF-AAN0-01	-719.8240514	821.512244	101.6881926	BLCA
TCGA-4Z-AA82-01	-480.2356607	323.8870904	-156.3485703	BLCA
TCGA-ZF-A9R7-01	-1098.295417	1850.932944	752.637527	BLCA
TCGA-E7-A4XJ-01	-1507.679251	-510.8093118	-2018.488563	BLCA
TCGA-XF-A8HG-01	-1801.046944	-556.2149868	-2357.261931	BLCA
TCGA-XF-A8HD-01	-478.5614131	1313.190783	834.6293697	BLCA
TCGA-FJ-A3ZF-01	-1970.833955	-1109.508085	-3080.34204	BLCA
TCGA-UY-A9PD-01	-512.8283172	-106.6438475	-619.4721646	BLCA
TCGA-G2-A2EL-01	-2232.997987	-1612.769967	-3845.767954	BLCA
TCGA-XF-A9SP-01	633.9590737	721.5585582	1355.517632	BLCA
TCGA-DK-AA6U-01	-2038.083414	-462.5677975	-2500.651211	BLCA
TCGA-ZF-AA5H-01	-488.3626865	1170.58231	682.2196231	BLCA
TCGA-ZF-AA54-01	594.634148	1663.659998	2258.294146	BLCA
TCGA-XF-A9ST-01	-1684.806186	-999.2390212	-2684.045208	BLCA
TCGA-KQ-A41R-01	-1494.165218	-456.3675465	-1950.532764	BLCA
TCGA-XF-AAN3-01	-51.5158793	665.9812478	614.4653685	BLCA
TCGA-KQ-A41Q-01	-1570.398974	-532.6485469	-2103.047521	BLCA
TCGA-SY-A9G5-01	463.4640811	1582.268487	2045.732568	BLCA
TCGA-4Z-AA89-01	-2303.247261	-142.8415211	-2446.088782	BLCA
TCGA-C4-A0F0-01	-422.4715401	780.7850664	358.3135263	BLCA
TCGA-K4-AAQO-01	122.6280707	716.0636956	838.6917663	BLCA
TCGA-E7-A7DU-01	-1686.260597	-260.0800543	-1946.340651	BLCA
TCGA-DK-A1A3-01	-74.2296975	577.774723	503.5450256	BLCA
TCGA-KQ-A41N-01	-1434.063222	-841.6332979	-2275.69652	BLCA
TCGA-XF-A9T6-01	-1375.088564	203.1512385	-1171.937325	BLCA
TCGA-DK-A2I4-01	865.7992234	2720.165871	3585.965095	BLCA
TCGA-BT-A42E-01	-725.7025554	1575.816283	850.113727	BLCA
TCGA-FD-A43P-01	-569.2010217	1843.895824	1274.694802	BLCA
TCGA-FD-A3SJ-01	-503.1463569	-62.7540968	-565.9004537	BLCA
TCGA-HQ-A2OE-01	-1960.879181	-465.9605469	-2426.839727	BLCA
TCGA-UY-A78O-01	-1083.404156	-151.9819902	-1235.386146	BLCA
TCGA-BT-A20T-01	-318.7510013	659.690692	340.9396907	BLCA
TCGA-YC-A8S6-01	298.0675119	1158.473499	1456.541011	BLCA
TCGA-E7-A5KF-01	-2547.117125	-611.6079281	-3158.725053	BLCA
TCGA-BL-A13J-01	-404.4326133	-128.1053176	-532.537931	BLCA
TCGA-DK-AA6R-01	-1208.086696	146.6955673	-1061.391128	BLCA
TCGA-G2-A2EJ-01	-1491.953474	334.0271924	-1157.926281	BLCA
TCGA-FD-A3SN-01	-552.5497283	260.3763132	-292.1734152	BLCA
TCGA-G2-A3VY-01	-2200.971971	-1103.861397	-3304.833368	BLCA
TCGA-ZF-AA4X-01	-2562.034131	-421.5400481	-2983.574179	BLCA
TCGA-DK-A3IK-01	-717.6354018	-108.9410764	-826.5764782	BLCA
TCGA-XF-AAMY-01	-125.209277	155.2353579	30.0260809	BLCA
TCGA-FD-A5C0-01	-722.574073	172.4391771	-550.134896	BLCA
TCGA-XF-A8HI-01	-1719.48913	-28.3791901	-1747.86832	BLCA
TCGA-GV-A40E-01	-807.242754	334.9849088	-472.2578452	BLCA
TCGA-CF-A47W-01	-1755.46964	-443.7065632	-2199.176203	BLCA
TCGA-XF-AAN2-01	-1097.532126	856.7091306	-240.8229958	BLCA
TCGA-FD-A3B5-01	-1026.134253	-275.9255509	-1302.059804	BLCA
TCGA-4Z-AA80-01	-1912.46503	-579.955284	-2492.420314	BLCA
TCGA-CF-A3MF-01	-1482.864457	-350.3661169	-1833.230574	BLCA
TCGA-CF-A3MI-01	-1236.401502	265.0995241	-971.3019777	BLCA
TCGA-G2-A3IE-01	-1514.123355	-170.2740421	-1684.397397	BLCA
TCGA-4Z-AA84-01	-1213.02752	-398.1544796	-1611.182	BLCA
TCGA-ZF-A9R2-01	-2573.352005	-790.5645621	-3363.916567	BLCA
TCGA-C4-A0F1-01	-691.3644828	254.8619246	-436.5025582	BLCA
TCGA-DK-A6AV-01	-1209.203816	274.7976658	-934.4061502	BLCA
TCGA-XF-A9SH-01	-1100.616585	61.435139	-1039.181446	BLCA
TCGA-DK-AA6W-01	-1372.872361	-120.8807141	-1493.753075	BLCA
TCGA-R3-A69X-01	132.3308315	1183.635381	1315.966213	BLCA
TCGA-FD-A3B6-01	-445.6119447	1595.527709	1149.915764	BLCA
TCGA-ZF-AA5P-01	418.1475542	820.0263946	1238.173949	BLCA
TCGA-GU-A42Q-01	-1606.250944	-510.204562	-2116.455506	BLCA
TCGA-HQ-A2OF-01	-1886.451692	-928.0973394	-2814.549031	BLCA
TCGA-2F-A9KR-01	-1624.859605	-270.3499831	-1895.209588	BLCA
TCGA-CF-A5U8-01	-1882.161403	-527.8990783	-2410.060482	BLCA
TCGA-BT-A20R-01	572.670177	491.707101	1064.377278	BLCA
TCGA-XF-AAML-01	-2138.730351	131.4608468	-2007.269504	BLCA
TCGA-GV-A3QK-01	-1419.436593	781.8316025	-637.6049903	BLCA
TCGA-E7-A6MD-01	-269.2522948	956.2544698	687.002175	BLCA
TCGA-BL-A0C8-01	-995.3309574	-459.788557	-1455.119514	BLCA
TCGA-FD-A6TG-01	176.3346744	738.136986	914.4716604	BLCA
TCGA-GU-A766-01	-65.0773606	2281.673582	2216.596221	BLCA
TCGA-BT-A20Q-01	81.7348592	959.4958341	1041.230693	BLCA
TCGA-XF-A9T4-01	-967.0429741	583.1773618	-383.8656123	BLCA
TCGA-GD-A6C6-01	-1172.217033	83.5487325	-1088.6683	BLCA
TCGA-BT-A20U-01	-600.8466916	207.6914098	-393.1552818	BLCA
TCGA-FD-A6TK-01	510.8796948	1432.58819	1943.467884	BLCA
TCGA-K4-A3WV-01	-1573.187082	-955.4774115	-2528.664494	BLCA
TCGA-DK-A3X2-01	-1976.322955	-1018.995491	-2995.318445	BLCA
TCGA-CF-A9FM-01	-1720.698203	153.6620464	-1567.036157	BLCA
TCGA-CU-A3YL-01	-1180.947687	-179.2291617	-1360.176849	BLCA
TCGA-ZF-A9R3-01	-1398.17919	199.4386489	-1198.740541	BLCA
TCGA-DK-AA6M-01	-280.1788034	1471.293615	1191.114812	BLCA
TCGA-CF-A47Y-01	-1788.128496	-442.642158	-2230.770654	BLCA
TCGA-BT-A3PH-01	-1225.772326	-402.0977792	-1627.870106	BLCA
TCGA-CF-A3MH-01	-2100.085267	-201.8583071	-2301.943574	BLCA
TCGA-CF-A27C-01	-2268.181405	-501.8336857	-2770.01509	BLCA
TCGA-BT-A2LA-01	-1655.02074	-1431.927111	-3086.947851	BLCA
TCGA-G2-AA3F-01	-1337.938873	-554.5056318	-1892.444505	BLCA
TCGA-FD-A5BZ-01	686.4625901	103.8685557	790.3311458	BLCA
TCGA-DK-A1A5-01	25.3495073	319.0198599	344.3693672	BLCA
TCGA-K4-A5RJ-01	238.9877163	2740.093412	2979.081128	BLCA
TCGA-XF-A9SY-01	277.7916099	1983.939164	2261.730774	BLCA
TCGA-CF-A8HX-01	-1714.83547	-489.5932087	-2204.428679	BLCA
TCGA-BT-A20J-01	-553.1566746	1716.000148	1162.843473	BLCA
TCGA-DK-A1AF-01	851.7797146	1613.021494	2464.801208	BLCA
TCGA-GU-A764-01	-51.1651471	1316.611805	1265.446658	BLCA
TCGA-GC-A6I3-01	-416.2400295	1488.863145	1072.623115	BLCA
TCGA-DK-A6B1-01	-1410.46914	-447.1355674	-1857.604708	BLCA
TCGA-FD-A5BY-01	-488.4490067	406.8274755	-81.6215312	BLCA
TCGA-FD-A43U-01	769.3254411	2143.40043	2912.725872	BLCA
TCGA-GV-A3JV-01	-419.7107172	522.18248	102.4717628	BLCA
TCGA-E7-A3Y1-01	-1434.137989	-155.803933	-1589.941922	BLCA
TCGA-GD-A3OS-01	-655.7918304	-125.3827708	-781.1746012	BLCA
TCGA-E7-A97Q-01	-408.856591	172.7519983	-236.1045928	BLCA
TCGA-2F-A9KT-01	-1146.869502	-175.0617199	-1321.931222	BLCA
TCGA-FD-A6TB-01	202.8057879	1868.095548	2070.901336	BLCA
TCGA-CF-A5UA-01	-1693.916431	-256.9899924	-1950.906424	BLCA
TCGA-UY-A8OC-01	55.1701839	278.3611514	333.5313353	BLCA
TCGA-FD-A6TI-01	-995.2009835	-96.9885185	-1092.189502	BLCA
TCGA-C4-A0EZ-01	-1488.57461	-1125.490047	-2614.064657	BLCA
TCGA-ZF-A9RF-01	-967.8918749	1743.041824	775.1499485	BLCA
TCGA-UY-A78P-01	-122.4121384	1837.538455	1715.126317	BLCA
TCGA-ZF-AA4R-01	-124.1858215	-190.566275	-314.7520966	BLCA
TCGA-DK-A1AE-01	-1475.413137	-353.08437	-1828.497507	BLCA
TCGA-DK-A3IU-01	595.7431791	2674.598045	3270.341224	BLCA
TCGA-XF-A9T2-01	-402.9032546	-92.9485489	-495.8518035	BLCA
TCGA-GU-A763-01	-2077.270361	-143.6979992	-2220.96836	BLCA
TCGA-XF-AAN8-01	1923.731921	2044.536504	3968.268426	BLCA
TCGA-FD-A5BR-01	-466.8776684	943.3927999	476.5151315	BLCA
TCGA-G2-A2EC-01	34.7507466	857.6305367	892.3812832	BLCA
TCGA-LC-A66R-01	-582.917826	1420.597873	837.6800471	BLCA
TCGA-K4-A4AB-01	-139.1138711	480.3264463	341.2125751	BLCA
TCGA-XF-AAN7-01	-389.4681863	-21.31703	-410.7852163	BLCA
TCGA-GV-A3JZ-01	-644.9823329	14.3887846	-630.5935483	BLCA
TCGA-4Z-AA7N-01	433.8149506	2510.755137	2944.570087	BLCA
TCGA-E7-A677-01	-1276.708621	93.1480491	-1183.560572	BLCA
TCGA-XF-A9SW-01	1225.5246	1024.698217	2250.222816	BLCA
TCGA-DK-A3WX-01	-164.1601621	1358.768117	1194.607955	BLCA
TCGA-G2-AA3C-01	-169.9340342	1867.843348	1697.909314	BLCA
TCGA-C8-A1HL-01	398.6340137	320.5737038	719.2077175	BRCA
TCGA-EW-A2FS-01	-139.92039	657.7106736	517.7902836	BRCA
TCGA-A2-A3XX-01	-247.1805866	709.6415117	462.4609251	BRCA
TCGA-Z7-A8R5-01	345.7453188	1463.931519	1809.676838	BRCA
TCGA-B6-A0RL-01	-2168.678122	-846.0775791	-3014.755701	BRCA
TCGA-E2-A2P6-01	-191.4361319	373.4908699	182.054738	BRCA
TCGA-AO-A1KT-01	443.4236647	444.7229553	888.1466199	BRCA
TCGA-E9-A3HO-01	-416.4522111	730.1264675	313.6742564	BRCA
TCGA-D8-A1XJ-01	-20.9958577	-12.3791061	-33.3749638	BRCA
TCGA-AC-A2FK-01	36.8993813	534.5681903	571.4675716	BRCA
TCGA-E9-A1R4-01	260.0517781	1571.889978	1831.941756	BRCA
TCGA-LL-A740-01	648.1241976	589.148666	1237.272864	BRCA
TCGA-BH-A0BZ-01	952.2471129	1689.553324	2641.800437	BRCA
TCGA-C8-A3M8-01	-118.6916903	-264.2433604	-382.9350507	BRCA
TCGA-BH-A0BM-01	421.3515339	174.129043	595.4805769	BRCA
TCGA-AN-A0XW-01	1250.552052	1703.316808	2953.86886	BRCA
TCGA-E2-A1LL-01	-741.683371	-172.5794126	-914.2627836	BRCA
TCGA-BH-A18K-01	394.1800383	148.6345204	542.8145587	BRCA
TCGA-BH-A28O-01	801.181798	487.2043019	1288.3861	BRCA
TCGA-A7-A4SC-01	419.3497903	575.555223	994.9050134	BRCA
TCGA-E9-A24A-01	752.110138	1092.527431	1844.637569	BRCA
TCGA-AC-A6IV-01	1398.593731	1739.930625	3138.524357	BRCA
TCGA-B6-A400-01	68.8539035	870.1992321	939.0531356	BRCA
TCGA-E2-A1LH-01	286.2518132	2083.753125	2370.004938	BRCA
TCGA-B6-A0RH-01	357.1453332	216.3384887	573.4838218	BRCA
TCGA-A8-A07W-01	48.2996678	495.2110287	543.5106964	BRCA
TCGA-B6-A0X7-01	418.2880499	-120.3643041	297.9237459	BRCA
TCGA-EW-A1P0-01	-123.0268368	269.8296994	146.8028625	BRCA
TCGA-EW-A1PC-01	-684.8082605	-354.6702449	-1039.478505	BRCA
TCGA-A7-A0CH-01	33.558776	-72.2492321	-38.6904561	BRCA
TCGA-E9-A2JS-01	-96.0111881	-2.8730273	-98.8842153	BRCA
TCGA-A2-A1G6-01	204.1915178	519.8063481	723.9978659	BRCA
TCGA-B6-A0WV-01	-957.4213618	-967.5454532	-1924.966815	BRCA
TCGA-UL-AAZ6-01	-964.2552046	-30.680285	-994.9354896	BRCA
TCGA-B6-A0RG-01	-242.9071312	-383.0453741	-625.9525053	BRCA
TCGA-A7-A0DC-01	-1088.468189	-1036.50176	-2124.969949	BRCA
TCGA-A2-A0CR-01	801.0852623	2604.053584	3405.138846	BRCA
TCGA-GM-A2DD-01	904.1709074	2132.488842	3036.659749	BRCA
TCGA-BH-A6R9-01	1795.975499	1845.059528	3641.035027	BRCA
TCGA-HN-A2OB-01	970.7625149	231.6331908	1202.395706	BRCA
TCGA-UU-A93S-01	-999.0203127	296.3799603	-702.6403525	BRCA
TCGA-AR-A24P-01	581.8343196	300.4693526	882.3036722	BRCA
TCGA-E9-A1N9-01	29.3895061	185.1892183	214.5787244	BRCA
TCGA-B6-A0I9-01	-622.0066631	254.3826234	-367.6240397	BRCA
TCGA-E2-A1L9-01	1048.390954	797.9605388	1846.351493	BRCA
TCGA-AC-A23H-01	-120.8404022	-228.7523246	-349.5927268	BRCA
TCGA-AR-A1AP-01	255.1351122	765.549153	1020.684265	BRCA
TCGA-BH-A0H5-01	496.8150048	3040.350386	3537.165391	BRCA
TCGA-OK-A5Q2-01	396.3446318	1302.234579	1698.579211	BRCA
TCGA-BH-A0E6-01	-298.8066709	766.5757316	467.7690607	BRCA
TCGA-D8-A1JA-01	407.4616622	165.7093524	573.1710145	BRCA
TCGA-BH-A0BW-01	-44.0287463	1717.986859	1673.958113	BRCA
TCGA-B6-A0WZ-01	-301.4259195	-309.3518003	-610.7777197	BRCA
TCGA-C8-A135-01	364.9195112	749.192426	1114.111937	BRCA
TCGA-BH-A0E2-01	421.3980642	303.2432815	724.6413457	BRCA
TCGA-BH-A0BJ-01	598.9442872	628.6991901	1227.643477	BRCA
TCGA-BH-A203-01	38.2432734	960.4522713	998.6955446	BRCA
TCGA-A2-A1G1-01	578.6459756	1324.332555	1902.97853	BRCA
TCGA-BH-A0C7-01	-142.5932099	293.3054351	150.7122253	BRCA
TCGA-E2-A14X-01	-192.8161587	1164.007694	971.1915358	BRCA
TCGA-BH-A8FZ-01	709.8313789	1600.651843	2310.483221	BRCA
TCGA-S3-AA17-01	205.3939796	2216.367673	2421.761653	BRCA
TCGA-AR-A1AR-01	732.7948775	1754.471171	2487.266048	BRCA
TCGA-D8-A13Z-01	266.6892672	1092.702338	1359.391605	BRCA
TCGA-A7-A6VX-01	219.116801	105.1150163	324.2318173	BRCA
TCGA-AR-A255-01	810.6949273	849.809529	1660.504456	BRCA
TCGA-AR-A1AT-01	169.6031317	1597.603663	1767.206795	BRCA
TCGA-A2-A0CU-01	-38.4522783	-197.0589801	-235.5112584	BRCA
TCGA-BH-A0AZ-01	1399.436959	615.6489124	2015.085871	BRCA
TCGA-E2-A1IH-01	1373.782681	1897.938331	3271.721012	BRCA
TCGA-BH-A18R-01	-548.8922495	291.7204003	-257.1718491	BRCA
TCGA-AC-A4ZE-01	-364.6487618	-82.7961067	-447.4448685	BRCA
TCGA-B6-A0RS-01	46.2600743	1001.161099	1047.421173	BRCA
TCGA-AR-A24H-01	-458.5401741	568.0820441	109.54187	BRCA
TCGA-A8-A099-01	-66.0999646	183.452678	117.3527134	BRCA
TCGA-A8-A09R-01	423.9530111	916.8139454	1340.766957	BRCA
TCGA-EW-A6SC-01	683.127033	702.031361	1385.158394	BRCA
TCGA-D8-A1XC-01	-1167.849456	-351.5687008	-1519.418157	BRCA
TCGA-EW-A1PE-01	582.9113328	1307.85014	1890.761473	BRCA
TCGA-E2-A1II-01	-216.4706918	2409.200614	2192.729922	BRCA
TCGA-S3-AA14-01	450.2290379	-126.3908383	323.8381996	BRCA
TCGA-A8-A09B-01	135.8060383	72.1402533	207.9462915	BRCA
TCGA-AR-A5QP-01	253.7652519	344.3757546	598.1410065	BRCA
TCGA-E9-A6HE-01	461.3030159	764.4308873	1225.733903	BRCA
TCGA-BH-A0HI-01	360.6093692	413.2632336	773.8726027	BRCA
TCGA-EW-A1P1-01	1354.733664	1386.856494	2741.590158	BRCA
TCGA-OL-A66P-01	753.0723233	2493.782938	3246.855261	BRCA
TCGA-A2-A1G4-01	-672.0924509	117.6522649	-554.4401859	BRCA
TCGA-E2-A105-01	-715.2682081	-396.8716171	-1112.139825	BRCA
TCGA-E2-A573-01	-316.5957881	1751.193044	1434.597256	BRCA
TCGA-A2-A0EV-01	611.1771103	962.253967	1573.431077	BRCA
TCGA-A8-A08A-01	286.3993145	688.4125678	974.8118823	BRCA
TCGA-E9-A1RG-01	8.568968	627.2800478	635.8490158	BRCA
TCGA-D8-A1XL-01	-76.6828972	1552.318458	1475.635561	BRCA
TCGA-A2-A0ER-01	-482.6032899	101.5582531	-381.0450368	BRCA
TCGA-OL-A66K-01	338.1936295	-8.9562418	329.2373877	BRCA
TCGA-EW-A1OX-01	-1567.273387	-1225.815498	-2793.088885	BRCA
TCGA-S3-AA10-01	-24.1931265	2174.152894	2149.959768	BRCA
TCGA-A8-A0A9-01	204.6715416	365.0558247	569.7273664	BRCA
TCGA-BH-A1FB-01	997.6625549	1649.637111	2647.299666	BRCA
TCGA-A2-A04T-01	-518.3114742	1069.30251	550.9910359	BRCA
TCGA-OL-A5S0-01	465.4730343	1143.772119	1609.245154	BRCA
TCGA-A8-A07J-01	1385.344177	1418.597617	2803.941794	BRCA
TCGA-E9-A229-01	1136.211569	841.1805828	1977.392151	BRCA
TCGA-A2-A0SX-01	488.2973636	1901.248241	2389.545604	BRCA
TCGA-BH-A0AW-01	792.3247008	2148.721784	2941.046485	BRCA
TCGA-BH-A2L8-01	634.3160071	1943.399702	2577.715709	BRCA
TCGA-BH-A0B6-01	712.4883099	2496.744351	3209.232661	BRCA
TCGA-AO-A0JL-01	-231.1115334	-30.3154255	-261.4269589	BRCA
TCGA-BH-A0BS-01	-684.8768744	-139.0846266	-823.961501	BRCA
TCGA-B6-A0IG-01	-387.5874775	-56.0397542	-443.6272318	BRCA
TCGA-OL-A66L-01	639.0275515	1230.846022	1869.873574	BRCA
TCGA-BH-A0DO-01	-201.0190452	-139.625095	-340.6441402	BRCA
TCGA-LL-A73Y-01	392.8807765	1013.351026	1406.231802	BRCA
TCGA-BH-A0DK-01	1064.014521	1866.634503	2930.649024	BRCA
TCGA-BH-A0BG-01	-205.9278419	1460.151758	1254.223916	BRCA
TCGA-A8-A06Z-01	-869.6729887	-185.7678161	-1055.440805	BRCA
TCGA-AN-A0AT-01	-794.2625896	369.5087005	-424.7538891	BRCA
TCGA-E2-A14U-01	-801.8088072	-155.3092227	-957.11803	BRCA
TCGA-AR-A24Q-01	484.9428503	875.8345422	1360.777393	BRCA
TCGA-EW-A1P5-01	-155.6076782	898.5098547	742.9021765	BRCA
TCGA-BH-A1FN-01	27.4290568	76.1068121	103.5358689	BRCA
TCGA-A7-A4SE-01	352.285072	320.7948167	673.0798887	BRCA
TCGA-A1-A0SJ-01	247.3885991	179.4723793	426.8609784	BRCA
TCGA-E2-A570-01	547.2909116	3.2528625	550.5437741	BRCA
TCGA-BH-A201-01	550.9158718	-22.555771	528.3601008	BRCA
TCGA-A8-A09E-01	-484.5695267	-267.7166363	-752.286163	BRCA
TCGA-D8-A27V-01	378.6366541	4.3272235	382.9638776	BRCA
TCGA-E2-A14Y-01	-829.537484	-45.3681947	-874.9056788	BRCA
TCGA-MS-A51U-01	498.1048582	610.5535138	1108.658372	BRCA
TCGA-A8-A06Y-01	-1035.489058	-518.8865737	-1554.375632	BRCA
TCGA-GI-A2C8-01	1168.839526	1110.942764	2279.782291	BRCA
TCGA-AR-A1AM-01	382.2146303	614.2754754	996.4901057	BRCA
TCGA-AN-A041-01	466.5049182	152.1936856	618.6986038	BRCA
TCGA-B6-A409-01	-393.6190155	358.3801538	-35.2388617	BRCA
TCGA-BH-A1EX-01	714.1772894	852.5119789	1566.689268	BRCA
TCGA-A7-A0CJ-01	-657.2229606	-31.6089993	-688.8319599	BRCA
TCGA-BH-A0H0-01	-722.2591071	-245.0488849	-967.307992	BRCA
TCGA-LL-A5YO-01	405.3710764	2698.088625	3103.459701	BRCA
TCGA-AN-A0FW-01	112.3638428	161.0242555	273.3880983	BRCA
TCGA-AC-A6IX-01	796.4138863	896.3408	1692.754686	BRCA
TCGA-A2-A04Y-01	88.3790852	1184.959385	1273.338471	BRCA
TCGA-E2-A156-01	-953.8849863	-390.4014251	-1344.286412	BRCA
TCGA-AR-A24R-01	21.2306801	602.2764186	623.5070987	BRCA
TCGA-D8-A1JP-01	886.1137846	787.6740198	1673.787804	BRCA
TCGA-E2-A1IK-01	-437.217483	1069.804411	632.5869281	BRCA
TCGA-AN-A0FS-01	593.7798119	-76.2119567	517.5678552	BRCA
TCGA-AC-A3TM-01	-49.1732278	816.2881346	767.1149068	BRCA
TCGA-AR-A2LE-01	-194.0645589	127.9783882	-66.0861708	BRCA
TCGA-BH-A0HK-01	455.7474061	484.6379986	940.3854047	BRCA
TCGA-AR-A250-01	950.0616751	875.0312814	1825.092957	BRCA
TCGA-D8-A1JG-01	441.8232918	1218.406997	1660.230289	BRCA
TCGA-C8-A134-01	-365.4811289	1041.787472	676.3063433	BRCA
TCGA-AN-A0FX-01	-48.4166739	-192.845835	-241.2625089	BRCA
TCGA-AC-A62V-01	30.4517359	168.8660667	199.3178026	BRCA
TCGA-GM-A3XN-01	907.5180995	971.002119	1878.520219	BRCA
TCGA-C8-A275-01	105.3761637	1673.925414	1779.301577	BRCA
TCGA-AO-A129-01	-39.8898821	1474.17162	1434.281738	BRCA
TCGA-BH-A1F8-01	-18.4976404	35.9588108	17.4611704	BRCA
TCGA-D8-A1JK-01	564.463478	1536.053427	2100.516905	BRCA
TCGA-A8-A08X-01	726.0448378	1250.541862	1976.586699	BRCA
TCGA-AR-A2LN-01	1103.544824	817.8524006	1921.397225	BRCA
TCGA-A8-A09A-01	530.5971799	451.3658218	981.9630017	BRCA
TCGA-E2-A1IJ-01	1243.409409	1390.610809	2634.020217	BRCA
TCGA-A8-A08O-01	123.8514667	-447.7939877	-323.942521	BRCA
TCGA-A2-A4RY-01	491.401179	712.569302	1203.970481	BRCA
TCGA-A2-A0SY-01	901.9617701	1153.960604	2055.922374	BRCA
TCGA-AC-A8OP-01	131.5470599	295.6161304	427.1631904	BRCA
TCGA-EW-A1PA-01	-32.9960627	276.0868601	243.0907974	BRCA
TCGA-AO-A126-01	822.9024831	501.2143726	1324.116856	BRCA
TCGA-AO-A0J6-01	-931.5766662	1218.720428	287.1437622	BRCA
TCGA-EW-A6SB-01	-631.7787114	2121.780693	1490.001982	BRCA
TCGA-EW-A2FV-01	314.8644821	940.2516918	1255.116174	BRCA
TCGA-AO-A03R-01	-176.5663109	1129.03551	952.469199	BRCA
TCGA-E9-A54X-01	-1872.311963	-1048.13745	-2920.449412	BRCA
TCGA-AO-A0JB-01	77.9976567	562.9595859	640.9572426	BRCA
TCGA-AC-A3W5-01	1130.533393	1684.889642	2815.423035	BRCA
TCGA-A7-A13G-01	-83.8550253	-222.3147197	-306.1697451	BRCA
TCGA-AR-A1AS-01	-167.6220063	55.4125765	-112.2094297	BRCA
TCGA-C8-A1HJ-01	-614.1139098	10.0022569	-604.1116529	BRCA
TCGA-D8-A1Y1-01	791.7483283	593.5704428	1385.318771	BRCA
TCGA-BH-A0DD-01	-367.904488	41.5445791	-326.359909	BRCA
TCGA-A2-A0EN-01	1248.639044	2038.559975	3287.19902	BRCA
TCGA-E9-A1R2-01	35.1166209	399.7168112	434.8334321	BRCA
TCGA-A8-A08L-01	-194.6888118	1003.312199	808.6233872	BRCA
TCGA-A7-A3RF-01	-527.9995545	-493.5182319	-1021.517786	BRCA
TCGA-A2-A0D4-01	-613.2179265	-527.8602368	-1141.078163	BRCA
TCGA-EW-A1IW-01	285.2655433	467.9563549	753.2218982	BRCA
TCGA-AO-A03M-01	20.2364232	1411.561724	1431.798147	BRCA
TCGA-B6-A0IQ-01	-887.518234	346.8373956	-540.6808384	BRCA
TCGA-BH-A1EW-01	103.484999	872.762525	976.247524	BRCA
TCGA-BH-A1FG-01	-333.7885232	61.4321475	-272.3563756	BRCA
TCGA-AR-A0TS-01	263.3819159	2111.471253	2374.853169	BRCA
TCGA-A2-A0CM-01	319.7729147	1575.282137	1895.055052	BRCA
TCGA-A8-A06X-01	-65.6919266	481.925891	416.2339644	BRCA
TCGA-D8-A140-01	-43.1940298	622.0962483	578.9022184	BRCA
TCGA-E9-A1R6-01	-137.5648015	-147.4686789	-285.0334804	BRCA
TCGA-A2-A0CZ-01	1197.13636	1066.682938	2263.819298	BRCA
TCGA-BH-A1FE-01	825.2311839	1462.853003	2288.084187	BRCA
TCGA-AN-A0XS-01	838.0543299	1088.180147	1926.234477	BRCA
TCGA-A2-A04Q-01	649.5617274	2639.030129	3288.591857	BRCA
TCGA-WT-AB41-01	45.089949	2105.889646	2150.979595	BRCA
TCGA-BH-A0BV-01	628.4477456	1002.268491	1630.716236	BRCA
TCGA-AC-A5XS-01	518.619129	1503.760071	2022.3792	BRCA
TCGA-E2-A109-01	-44.5120228	153.5233029	109.0112802	BRCA
TCGA-B6-A1KF-01	-497.1668552	-836.9899462	-1334.156801	BRCA
TCGA-BH-A1FL-01	-194.9908299	-150.4807416	-345.4715714	BRCA
TCGA-E9-A1NI-01	423.706732	133.1442924	556.8510244	BRCA
TCGA-A8-A07R-01	-896.9081958	-210.2282294	-1107.136425	BRCA
TCGA-AN-A03Y-01	-250.9093864	489.0259732	238.1165868	BRCA
TCGA-BH-A0C1-01	396.121182	751.94682	1148.068002	BRCA
TCGA-BH-A1FH-01	1374.533828	355.9848688	1730.518697	BRCA
TCGA-E2-A572-01	-766.4679118	116.312636	-650.1552758	BRCA
TCGA-JL-A3YW-01	1236.916137	1555.055049	2791.971186	BRCA
TCGA-AN-A0XN-01	1448.546207	1198.44658	2646.992787	BRCA
TCGA-A1-A0SK-01	-1610.682985	-1299.752173	-2910.435159	BRCA
TCGA-AO-A125-01	-1607.179918	-476.3858856	-2083.565804	BRCA
TCGA-PE-A5DC-01	-302.6999713	95.8796177	-206.8203535	BRCA
TCGA-E9-A3X8-01	683.1256153	1423.915829	2107.041445	BRCA
TCGA-BH-A0AU-01	384.324351	488.745831	873.070182	BRCA
TCGA-GM-A2DB-01	-746.8847504	909.7584801	162.8737296	BRCA
TCGA-E9-A244-01	-267.2660544	-60.1072017	-327.3732561	BRCA
TCGA-A8-A0AB-01	-521.6566322	-804.2917706	-1325.948403	BRCA
TCGA-A2-A3XV-01	-12.6195746	427.1295826	414.510008	BRCA
TCGA-AN-A04A-01	631.8759171	173.6783326	805.5542497	BRCA
TCGA-E2-A14O-01	-377.7856286	118.8897742	-258.8958544	BRCA
TCGA-A2-A0T7-01	424.3837792	403.421018	827.8047972	BRCA
TCGA-A7-A0D9-01	-195.2674352	-444.0043769	-639.2718121	BRCA
TCGA-GM-A3XL-01	-796.644602	1324.441168	527.7965662	BRCA
